age,education,balance,housing,loan,day,duration,campaign,poutcome,deposit,marital_married,marital_single,contact_telephone,contact_unknown
48,2,1559,0,0,4,130,2,0,0,1,0,0,0
45,2,0,0,0,4,153,6,0,0,1,0,0,1
31,1,0,1,1,12,59,4,0,0,1,0,0,1
55,3,46,0,0,29,59,4,0,0,1,0,0,0
41,3,0,0,0,20,95,1,0,0,1,0,0,1
33,1,1862,1,0,12,65,1,0,0,1,0,0,1
40,1,7831,1,0,14,78,1,0,0,1,0,0,1
51,1,21614,0,0,29,47,20,0,0,1,0,0,0
31,2,2137,0,0,29,413,1,0,0,0,1,0,1
26,2,3247,0,0,6,341,3,0,0,0,1,1,0
39,2,14,1,1,13,19,9,0,0,0,1,0,1
30,2,0,1,0,14,47,3,0,0,1,0,0,0
28,3,637,1,0,4,324,1,0,0,0,1,0,0
48,2,10655,0,0,31,5,3,0,0,1,0,1,0
56,3,94,0,0,23,530,3,0,0,1,0,0,0
45,3,997,0,1,19,152,1,0,0,0,1,0,0
38,3,2084,1,0,16,71,2,2,0,1,0,0,0
28,2,1734,1,0,3,161,3,0,0,0,1,0,1
51,1,805,1,0,8,132,4,0,0,1,0,0,0
32,0,317,1,0,21,394,2,0,0,0,1,0,1
31,2,369,1,1,14,89,2,0,0,1,0,0,1
34,3,100,0,0,20,196,2,0,0,1,0,0,0
46,1,-44,0,1,22,16,13,0,0,1,0,1,0
36,2,3296,1,0,17,130,1,0,0,0,0,0,0
39,1,-50,1,0,15,100,1,0,0,1,0,0,0
42,3,-411,1,0,24,212,3,0,0,0,1,0,0
32,3,922,0,0,18,338,2,0,0,0,1,0,0
35,0,1128,1,0,4,457,1,0,0,1,0,0,1
50,3,5423,1,0,21,75,3,0,0,1,0,0,0
55,1,1537,0,0,19,359,1,0,0,1,0,0,1
51,2,0,0,0,30,510,3,0,0,1,0,0,1
43,3,519,1,0,18,715,6,0,0,1,0,0,0
46,2,186,1,0,11,643,2,0,0,1,0,0,0
31,3,83,0,0,29,300,1,0,0,1,0,0,0
38,1,1365,1,0,5,224,1,0,0,1,0,0,1
40,2,1734,1,0,3,123,4,0,0,0,1,0,1
53,2,51,1,0,17,109,1,0,0,1,0,0,0
41,3,1567,0,0,1,291,2,0,0,0,1,0,0
46,1,96,1,0,19,217,1,0,0,0,1,0,0
48,2,8982,1,0,14,628,1,0,0,0,1,0,1
31,2,-209,1,0,8,154,3,2,0,0,0,0,0
29,3,-6,1,0,9,324,1,0,0,1,0,0,1
37,3,355,0,0,4,340,1,0,0,1,0,0,0
37,1,0,0,0,7,112,4,0,0,1,0,0,1
56,0,0,0,0,19,130,1,0,0,1,0,0,0
60,2,1310,0,0,7,152,2,0,0,0,0,0,1
46,3,2520,1,0,19,144,1,0,0,1,0,0,0
31,2,1629,1,0,19,344,2,0,0,0,1,0,1
51,0,573,1,1,14,231,1,0,0,1,0,0,1
38,2,1655,0,0,29,392,2,0,0,0,1,0,0
39,2,26,1,0,14,166,3,0,0,0,1,0,0
30,2,186,1,0,20,235,3,0,0,0,1,0,0
35,2,13658,1,0,9,220,2,0,0,1,0,1,0
31,3,23,0,0,25,121,3,0,0,0,1,0,0
27,2,87,0,0,10,245,1,0,0,0,1,1,0
42,2,49,0,0,9,7,10,0,0,0,1,0,0
67,3,3810,0,0,21,1206,1,0,0,1,0,0,0
32,2,56,1,0,2,275,1,1,0,1,0,0,0
49,3,384,0,0,11,64,1,0,0,1,0,0,1
56,1,8,1,0,5,157,2,0,0,0,0,0,1
34,3,2671,0,0,19,119,9,0,0,0,1,0,0
50,2,3240,0,0,21,144,2,0,0,0,0,0,0
27,3,147,0,0,22,111,5,0,0,0,1,0,0
56,1,63,0,0,19,122,2,0,0,1,0,0,0
44,2,7863,0,0,26,59,6,0,0,1,0,0,0
45,2,946,1,0,21,56,2,2,0,0,1,0,0
45,2,237,1,0,21,526,1,0,0,1,0,0,0
37,3,0,0,0,30,100,6,0,0,0,0,1,0
26,2,245,1,0,28,146,2,0,0,1,0,0,1
32,2,315,0,0,4,149,1,0,0,1,0,0,0
25,2,1139,1,0,15,22,3,0,0,0,1,0,1
48,2,0,1,0,23,90,2,0,0,1,0,1,0
29,1,-102,0,0,4,134,1,0,0,1,0,0,1
46,3,3984,0,0,13,77,2,0,0,1,0,0,0
34,2,1988,1,0,29,53,1,2,0,1,0,1,0
46,3,125,1,0,12,81,5,0,0,1,0,1,0
31,2,505,1,0,17,218,4,1,0,1,0,0,0
39,2,834,1,1,20,390,1,0,0,1,0,0,0
29,2,494,1,0,26,341,2,0,0,1,0,0,1
38,1,947,1,0,12,361,2,0,0,0,1,0,0
40,2,262,1,0,14,163,5,0,0,0,0,0,1
39,3,141,1,0,13,788,2,1,0,1,0,0,0
49,2,-236,1,0,26,204,2,0,0,0,0,0,1
34,3,2555,1,0,26,129,2,0,0,0,1,0,0
30,2,298,1,0,16,164,2,0,0,0,1,0,1
57,2,1179,0,0,19,189,2,0,0,1,0,0,0
34,1,31,0,1,9,53,3,0,0,1,0,0,0
21,2,357,0,0,2,115,3,0,0,0,1,0,0
35,3,1129,1,0,21,64,2,2,0,0,1,0,0
39,3,861,0,0,20,32,5,0,0,0,1,0,1
42,1,16,0,0,11,79,1,0,0,1,0,0,1
25,2,895,1,0,3,167,1,0,0,0,1,0,1
27,2,504,1,0,18,106,5,1,0,0,1,0,0
33,2,2955,1,0,18,178,2,0,0,0,1,0,0
51,2,122,0,1,6,499,2,0,0,1,0,0,0
32,3,2204,0,0,27,123,4,0,0,1,0,0,0
53,0,111,0,0,20,39,3,0,0,1,0,0,1
29,3,1566,1,0,4,233,1,0,0,0,1,0,1
33,2,661,1,0,4,90,4,2,0,0,0,0,0
33,3,2485,1,0,2,91,2,0,0,0,1,0,0
32,2,3756,1,0,4,85,3,0,0,1,0,0,1
31,2,43,1,0,19,405,3,0,0,1,0,0,1
45,3,1529,0,0,30,160,1,0,0,1,0,0,0
57,2,84,1,0,15,59,1,0,0,1,0,0,1
47,2,311,1,1,12,238,1,2,0,1,0,0,0
52,2,408,0,0,29,338,2,0,0,1,0,0,0
56,2,1866,0,1,1,760,1,0,0,0,0,0,0
51,1,42,1,0,12,51,2,2,0,1,0,0,0
40,2,260,0,0,19,52,1,2,0,1,0,0,0
30,3,2994,1,0,26,156,1,1,0,1,0,0,0
39,3,0,0,0,27,205,8,0,0,1,0,0,1
42,2,1133,1,0,4,161,4,2,0,1,0,0,0
25,3,2305,0,0,3,207,1,0,0,0,1,0,0
60,2,143,0,0,30,345,1,0,0,1,0,1,0
37,1,4721,0,0,28,46,1,0,0,1,0,1,0
48,1,5366,1,0,21,248,3,0,0,1,0,0,1
32,3,71,0,0,2,75,1,0,0,1,0,0,0
33,2,1437,1,0,21,641,1,0,0,0,1,0,1
51,1,1093,0,1,18,18,1,0,0,1,0,0,1
43,2,817,1,1,21,51,1,0,0,1,0,0,0
31,1,196,0,0,7,248,1,0,0,1,0,0,0
36,2,205,1,0,18,176,4,0,0,1,0,1,0
58,2,0,1,0,3,702,3,2,0,1,0,1,0
33,1,1002,1,0,30,201,4,0,0,1,0,0,1
31,2,2916,0,0,14,174,2,0,0,0,1,0,0
28,3,4513,1,0,27,167,3,0,0,0,1,0,1
29,1,7,1,0,12,69,3,0,0,1,0,0,0
34,2,0,0,0,28,183,10,0,0,1,0,0,0
31,2,253,0,0,13,262,1,0,0,0,1,0,0
31,2,28,1,0,8,101,1,0,0,1,0,0,1
37,3,-65,0,0,21,226,1,0,0,0,0,0,0
32,3,376,1,0,20,102,2,0,0,0,0,0,1
42,2,1018,0,0,29,305,2,0,0,1,0,0,0
34,2,260,1,0,17,20,2,2,0,1,0,0,0
74,1,5539,0,0,12,390,2,2,0,1,0,0,0
60,2,758,0,0,3,282,1,0,0,0,0,0,0
32,2,262,0,0,29,203,1,0,0,1,0,0,0
47,2,236,0,0,18,263,4,0,0,0,0,0,0
45,2,396,1,1,1,251,4,2,0,0,0,0,0
50,2,1857,0,1,19,26,2,0,0,1,0,0,1
39,2,4722,1,0,17,483,1,0,0,1,0,0,1
60,2,935,0,0,31,8,17,0,0,0,0,0,0
47,0,4567,0,0,31,921,4,0,0,1,0,1,0
40,2,220,1,0,18,197,2,0,0,0,0,0,0
26,2,8,1,0,13,167,1,0,0,0,1,0,0
43,2,109,1,0,27,64,3,0,0,0,1,0,1
30,2,0,1,0,16,137,1,0,0,0,1,0,0
34,2,456,1,1,28,137,8,0,0,1,0,0,0
35,2,5553,1,0,6,371,3,2,0,1,0,0,0
21,0,137,1,0,12,198,3,0,0,0,1,0,1
52,2,299,0,0,19,310,4,0,0,1,0,0,0
31,2,162,1,0,28,247,1,0,0,0,1,0,1
42,2,1533,0,1,5,86,1,0,0,0,0,0,0
31,0,301,1,0,4,371,1,0,0,0,1,0,0
58,3,1697,0,0,20,55,2,0,0,1,0,0,1
51,2,441,1,0,7,189,2,1,0,1,0,0,0
38,3,898,1,0,6,132,2,0,0,1,0,0,1
32,2,945,0,0,4,312,3,0,0,0,1,0,0
31,3,0,1,0,18,164,1,0,0,0,0,0,0
36,3,1830,0,0,14,183,1,2,0,0,1,0,0
33,3,6138,1,0,20,369,1,0,0,1,0,0,1
47,0,442,1,0,11,85,1,0,0,0,0,0,0
52,3,0,0,0,12,106,2,0,0,1,0,0,0
42,1,1556,0,1,8,113,1,0,0,1,0,0,0
39,2,83,1,0,30,69,6,0,0,0,0,0,0
31,2,430,1,0,15,103,2,0,0,0,1,0,0
52,2,-336,0,1,12,111,8,0,0,1,0,0,1
40,0,528,1,0,13,340,2,2,0,0,0,0,0
29,1,111,1,0,6,14,11,0,0,1,0,0,0
49,3,1556,1,0,28,674,3,0,0,0,1,0,0
57,3,408,1,0,13,402,2,2,0,0,0,0,0
35,2,1067,0,1,12,179,6,0,0,1,0,0,0
26,2,277,0,0,14,514,2,0,0,0,1,0,1
35,2,257,1,0,14,186,1,0,0,1,0,0,0
31,3,0,1,1,14,117,3,2,0,0,1,0,0
57,3,2549,0,0,17,193,2,0,0,0,0,0,0
32,2,4612,1,0,24,937,4,0,0,0,0,0,0
87,2,433,0,0,15,150,1,0,0,1,0,1,0
44,0,680,1,0,30,84,4,0,0,1,0,1,0
41,2,3851,0,0,19,130,1,0,0,0,1,0,0
36,3,442,1,1,29,102,3,0,0,0,1,0,0
56,2,642,1,0,30,16,1,1,0,1,0,0,0
35,2,487,1,0,15,117,1,0,0,0,1,0,1
46,2,171,1,1,11,251,1,2,0,1,0,0,0
32,3,13711,1,0,14,638,1,3,0,0,1,0,0
41,2,187,0,1,21,354,1,0,0,1,0,0,0
34,3,101,1,0,13,209,5,0,0,1,0,0,0
48,1,343,0,0,19,136,1,0,0,1,0,0,1
31,2,315,0,0,30,130,1,1,0,0,1,0,0
41,2,205,1,0,8,91,1,0,0,1,0,0,1
36,1,106,1,0,29,171,13,0,0,1,0,0,0
31,2,477,0,0,30,146,1,0,0,1,0,0,0
37,3,2875,0,0,20,110,2,0,0,0,1,0,0
48,2,1000,0,0,21,104,2,0,0,1,0,0,0
31,2,-825,1,0,7,179,2,0,0,1,0,0,1
42,2,534,1,0,16,139,2,0,0,1,0,0,1
50,0,452,0,0,20,181,2,0,0,1,0,0,0
47,2,623,1,0,13,102,6,0,0,1,0,0,0
43,2,310,1,0,29,291,1,0,0,1,0,0,1
59,2,454,0,0,21,162,1,0,0,1,0,0,0
35,3,2306,0,0,18,86,7,0,0,0,1,0,0
24,2,-126,1,1,13,382,2,0,0,0,1,0,1
49,1,399,0,0,29,679,1,0,0,1,0,0,0
47,2,0,1,0,9,250,1,0,0,1,0,1,0
57,2,2109,0,0,21,107,6,0,0,1,0,0,0
29,3,0,1,1,15,218,1,0,0,1,0,0,0
50,3,-470,1,0,19,130,2,2,0,1,0,0,0
32,3,81,1,0,17,120,1,0,0,1,0,0,0
23,2,1104,1,0,12,120,2,0,0,0,1,0,1
41,2,457,1,1,26,181,2,0,0,1,0,0,1
48,1,0,0,0,6,248,2,0,0,0,0,0,1
29,3,941,1,0,4,570,11,0,0,1,0,0,1
42,1,-466,0,1,31,94,15,0,0,1,0,1,0
38,2,2600,1,0,19,67,1,0,0,0,1,0,0
31,3,3,0,0,4,406,2,0,0,0,1,0,0
38,0,90,1,1,8,20,2,0,0,1,0,0,1
50,3,2570,0,0,18,273,2,0,0,1,0,0,0
36,3,181,1,0,13,159,2,2,0,0,1,0,0
52,1,66653,0,0,14,109,3,0,0,1,0,0,0
50,2,556,1,0,16,130,2,0,0,1,0,0,1
38,2,110,0,0,25,167,1,0,0,1,0,0,0
30,2,9,0,1,29,194,2,2,0,0,1,0,0
46,2,0,0,0,12,155,1,0,0,1,0,0,1
54,2,5249,1,0,17,108,1,0,0,1,0,0,0
46,1,2499,1,0,16,42,3,0,0,1,0,0,1
49,3,276,0,0,27,62,5,0,0,1,0,0,0
36,3,3343,0,0,18,307,1,0,0,0,1,0,0
58,2,9994,0,0,10,400,1,0,0,1,0,0,0
29,2,613,1,0,19,779,1,0,0,0,1,0,1
41,2,925,1,0,13,43,1,0,0,0,1,1,0
32,3,393,0,0,28,458,2,0,0,1,0,0,0
33,2,339,1,0,23,496,4,0,0,0,0,0,1
31,3,1216,0,0,8,150,4,0,0,1,0,0,0
44,3,1818,1,1,30,247,1,0,0,1,0,0,0
51,3,2109,0,0,12,119,1,3,0,0,0,0,0
38,2,46,0,0,7,48,2,0,0,1,0,0,0
38,3,980,0,0,3,662,5,0,0,1,0,0,1
27,3,3060,0,0,30,533,1,0,0,0,1,0,0
41,1,46,0,0,22,268,1,0,0,1,0,0,0
32,1,274,1,0,9,21,3,0,0,1,0,0,1
45,2,805,1,0,15,186,3,0,0,1,0,0,1
54,1,3151,0,0,18,350,7,0,0,1,0,0,1
36,2,160,1,0,26,142,1,0,0,0,0,0,1
33,3,0,1,0,28,54,3,0,0,1,0,0,0
40,2,694,1,0,31,75,14,0,0,0,0,0,0
37,2,509,1,0,20,172,1,0,0,1,0,0,0
48,1,237,1,0,19,18,18,0,0,1,0,0,1
36,3,0,1,0,29,86,1,1,0,1,0,0,0
46,3,16,1,0,6,304,1,0,0,1,0,0,0
29,2,504,1,0,7,203,1,0,0,0,0,0,0
41,2,-274,1,0,27,182,3,0,0,1,0,0,1
44,3,0,1,0,28,260,1,0,0,1,0,0,1
40,3,0,1,0,2,279,1,0,0,1,0,0,0
33,3,2565,1,0,13,128,2,0,0,0,1,0,0
60,3,91,0,0,27,105,4,0,0,1,0,0,0
48,2,558,1,0,5,708,8,0,0,1,0,1,0
37,3,1032,0,0,4,63,1,0,0,0,1,1,0
39,3,351,1,0,20,999,3,0,0,1,0,0,1
28,2,231,1,0,8,55,1,0,0,0,1,0,0
44,1,3706,0,0,17,209,3,0,0,1,0,0,1
37,3,5,0,0,29,36,2,0,0,1,0,0,0
58,3,342,0,1,11,564,2,0,0,0,1,0,0
50,2,588,0,0,31,649,3,0,0,0,1,0,0
38,2,3165,1,0,12,152,2,0,0,1,0,0,1
31,3,0,0,0,25,101,6,0,0,0,1,0,0
33,2,464,0,0,4,207,4,0,0,0,0,0,0
35,3,837,0,0,4,329,1,0,0,0,1,0,0
53,3,34230,1,1,7,279,1,1,0,1,0,0,0
58,2,5435,1,0,6,118,1,0,0,1,0,0,1
26,1,102,1,0,16,46,1,0,0,0,1,0,1
34,2,641,1,1,16,467,1,0,0,1,0,0,1
50,1,334,0,0,27,79,3,0,0,1,0,0,0
42,0,149,1,0,23,329,3,0,0,1,0,1,0
46,2,179,1,0,29,194,4,1,0,1,0,0,0
45,1,61,0,0,17,108,1,0,0,1,0,0,0
46,2,375,0,0,31,172,6,0,0,1,0,1,0
31,2,2088,0,0,9,15,14,0,0,0,1,0,0
44,2,29,1,0,5,151,1,0,0,0,1,0,1
36,3,3839,0,0,19,146,1,0,0,1,0,0,0
50,2,2910,0,0,29,790,1,0,0,1,0,1,0
33,3,3770,0,0,28,757,2,0,0,0,1,0,0
33,1,141,1,0,21,578,2,0,0,1,0,0,1
55,3,0,0,0,30,156,3,0,0,0,1,0,0
40,2,65,1,0,15,15,3,0,0,0,1,0,0
30,2,-306,1,1,18,372,1,2,0,1,0,0,0
36,2,3740,1,0,7,254,1,0,0,1,0,0,0
34,2,0,1,1,20,203,1,0,0,0,0,0,1
46,2,131,1,0,20,69,2,0,0,1,0,0,0
55,3,23189,1,0,14,77,1,0,0,1,0,0,1
56,1,-1,0,0,18,304,3,0,0,0,0,0,0
34,2,6979,1,0,15,14,5,0,0,0,1,0,0
42,3,187,0,0,11,64,1,0,0,1,0,0,0
48,1,1203,0,0,6,61,5,0,0,1,0,0,0
51,1,6298,1,0,20,14,3,0,0,1,0,0,1
45,3,-243,0,1,8,171,2,0,0,0,1,0,0
35,1,181,1,0,15,19,8,0,0,0,1,0,1
63,3,661,0,0,2,56,2,0,0,1,0,0,0
35,2,270,1,1,6,332,2,2,0,1,0,0,0
25,2,1919,1,0,15,264,1,2,0,0,1,0,0
26,2,492,1,1,15,439,4,0,0,1,0,0,0
29,3,91,0,0,30,99,1,1,0,0,1,0,0
26,3,775,0,0,19,35,3,0,0,1,0,0,1
26,2,2669,1,0,16,242,1,0,0,0,1,0,0
23,3,2605,1,0,7,278,6,0,0,0,1,0,1
51,0,1277,0,0,22,143,5,2,0,0,1,0,0
51,2,568,1,0,4,37,1,0,0,1,0,0,1
43,2,2344,1,0,27,111,2,0,0,1,0,0,1
81,1,4321,0,0,11,163,3,0,0,0,0,0,0
42,3,1064,0,0,18,101,2,0,0,0,0,0,0
41,2,241,1,1,4,144,1,0,0,1,0,0,1
35,2,183,0,0,1,516,2,2,0,0,1,0,0
32,3,9214,0,1,18,71,1,0,0,1,0,0,1
51,2,513,1,0,29,331,2,0,0,0,1,0,0
33,2,14850,1,0,5,122,5,0,0,1,0,0,0
38,2,279,1,0,28,110,5,0,0,1,0,0,1
48,3,4,0,1,23,70,5,0,0,1,0,0,0
50,2,-298,1,0,6,68,8,0,0,0,0,0,0
39,2,522,1,0,14,225,7,2,0,0,1,1,0
30,2,0,1,0,7,161,2,0,0,0,1,0,0
39,2,8,0,1,17,333,2,2,0,1,0,0,0
35,3,432,0,0,12,104,8,0,0,1,0,0,0
41,2,-378,1,0,5,361,1,2,0,1,0,0,0
41,2,338,1,0,16,121,1,0,0,1,0,0,1
35,1,2878,1,0,18,140,2,0,0,1,0,0,0
43,1,62,1,0,14,133,1,2,0,1,0,0,0
27,2,1303,1,1,21,364,1,0,0,1,0,0,1
32,2,255,0,1,25,63,5,0,0,1,0,0,0
39,2,0,1,1,30,85,1,0,0,0,0,0,0
37,3,1125,1,0,3,301,1,0,0,1,0,0,1
40,2,1238,1,0,21,50,2,0,0,1,0,1,0
33,2,370,1,0,8,249,1,0,0,1,0,0,0
29,3,2417,1,0,7,126,2,0,0,1,0,0,0
50,1,4,0,0,16,51,1,0,0,1,0,0,1
39,1,444,1,0,8,374,2,0,0,1,0,0,0
32,2,28,1,0,18,368,1,0,0,0,1,0,0
49,3,2139,0,0,5,278,1,0,0,1,0,0,0
37,2,194,1,0,12,566,7,0,0,1,0,0,1
57,1,195,0,1,30,185,4,0,0,1,0,1,0
44,2,0,0,0,21,167,2,0,0,1,0,0,0
36,2,189,1,0,22,632,1,0,0,1,0,0,0
55,2,220,1,0,6,328,2,0,0,0,1,0,1
40,1,189,1,0,27,160,2,0,0,1,0,0,1
40,2,746,1,1,2,241,1,1,0,1,0,0,0
44,2,13054,1,0,11,471,2,1,0,1,0,0,0
41,1,0,1,0,17,18,11,0,0,1,0,0,0
65,2,23421,0,0,2,432,1,0,0,1,0,0,0
31,2,41,1,0,19,265,1,0,0,1,0,0,1
48,2,7408,0,1,4,101,2,0,0,1,0,0,0
55,3,101,1,0,9,111,1,0,0,1,0,0,0
34,2,384,1,0,14,551,2,0,0,1,0,0,0
36,2,2556,1,0,13,342,1,0,0,0,1,0,0
33,3,808,1,0,19,12,16,0,0,1,0,0,0
46,3,0,0,0,26,401,1,0,0,1,0,0,0
52,3,1158,0,0,27,57,4,0,0,1,0,0,0
33,3,334,0,0,25,87,1,0,0,1,0,0,0
29,2,296,1,0,4,153,1,0,0,1,0,0,1
36,1,1653,1,1,27,336,10,0,0,1,0,0,1
37,2,1283,1,0,20,209,1,0,0,1,0,0,1
53,1,2295,0,0,21,65,10,0,0,1,0,0,0
28,2,-42,1,1,31,143,4,0,0,1,0,0,0
19,2,55,0,0,6,89,2,1,0,0,1,1,0
41,1,365,0,0,8,203,5,0,0,1,0,0,0
33,2,772,1,0,29,323,2,3,0,0,1,0,0
28,3,334,1,0,14,438,4,0,0,0,1,0,1
40,2,1060,1,0,17,14,3,0,0,1,0,0,0
78,0,38,0,0,4,156,1,1,0,1,0,1,0
29,2,146,1,0,19,104,2,0,0,0,1,0,1
36,2,439,1,0,6,18,6,0,0,1,0,1,0
59,1,124,1,0,18,531,3,2,0,1,0,0,0
34,2,190,1,0,15,121,3,0,0,1,0,0,0
82,0,211,0,0,22,195,3,0,0,1,0,1,0
36,3,871,0,0,18,170,1,0,0,1,0,0,0
48,1,1513,0,0,29,166,2,0,0,1,0,0,0
36,1,871,1,1,18,2,1,0,0,1,0,1,0
25,2,1298,0,0,2,206,7,1,0,0,1,0,0
40,2,360,1,0,9,73,1,0,0,0,1,0,1
33,3,597,0,0,4,134,1,0,0,1,0,0,0
30,2,457,1,0,20,115,20,0,0,0,0,0,1
27,2,2457,1,0,29,123,4,0,0,0,1,0,1
34,3,2069,0,0,20,328,2,0,0,1,0,0,0
28,2,47,0,0,22,405,2,0,0,0,1,0,0
40,1,13,1,0,4,178,1,0,0,1,0,0,1
47,2,-71,1,0,11,293,5,0,0,1,0,0,0
59,0,27,0,0,5,347,3,0,0,0,0,0,1
30,2,-114,1,0,21,396,2,0,0,0,1,0,0
39,2,2645,1,0,21,339,3,0,0,0,1,0,1
44,2,1025,1,0,18,200,1,0,0,1,0,0,1
46,3,2044,0,0,4,25,1,0,0,0,1,1,0
32,3,10,1,0,2,658,2,0,0,1,0,0,1
35,2,0,0,1,14,245,2,0,0,0,0,0,0
35,3,644,1,0,30,120,2,0,0,0,1,0,1
38,3,4293,1,0,6,92,2,2,0,1,0,0,0
27,1,-238,0,0,14,132,4,0,0,1,0,0,0
32,2,-613,1,0,15,266,2,0,0,0,0,0,0
37,2,1573,1,0,12,639,3,2,0,0,0,0,0
59,3,1728,0,0,7,575,2,0,0,1,0,0,0
32,3,15,0,0,14,226,1,2,0,1,0,0,0
31,2,-160,1,0,14,126,6,0,0,1,0,0,0
55,2,312,0,0,6,13,8,1,0,1,0,0,0
26,2,33,0,0,23,91,7,0,0,0,1,0,0
30,2,80,1,1,5,145,1,2,0,0,1,0,0
34,2,445,0,0,19,256,2,0,0,1,0,0,0
83,1,4565,0,0,13,175,2,0,0,0,0,0,0
46,1,3262,0,0,14,77,8,0,0,1,0,0,0
48,1,559,1,0,15,1231,2,0,0,1,0,0,1
47,2,4840,0,0,16,53,1,0,0,1,0,0,1
31,2,-302,0,0,13,195,2,0,0,1,0,0,0
32,0,73,1,0,21,158,1,2,0,1,0,0,0
32,2,4790,1,0,22,314,2,0,0,1,0,0,0
39,2,1078,0,0,3,199,3,0,0,0,1,0,1
54,3,284,1,1,15,65,5,0,0,1,0,1,0
55,2,493,1,0,13,647,7,0,0,1,0,0,1
28,2,100,1,0,13,70,5,0,0,0,1,0,0
48,2,1042,0,0,18,129,2,0,0,0,1,1,0
44,3,3665,0,0,17,325,1,0,0,1,0,0,0
47,2,-9,0,0,14,457,2,0,0,1,0,0,0
43,2,576,1,1,13,148,1,0,0,1,0,0,1
53,1,945,0,0,29,82,2,0,0,1,0,0,0
42,2,108,1,0,31,51,21,0,0,1,0,1,0
39,3,93,1,1,13,196,2,2,0,0,1,0,0
37,2,-97,1,0,5,135,2,0,0,1,0,0,1
58,3,3768,1,0,18,316,1,0,0,1,0,0,1
31,2,8,0,0,7,340,3,0,0,0,1,0,0
40,2,66,1,0,12,29,8,0,0,1,0,0,1
38,2,0,0,1,16,1473,6,0,0,1,0,0,0
46,2,-637,1,0,17,153,1,0,0,0,0,0,0
31,2,0,1,1,28,71,1,1,0,1,0,0,0
32,3,26,0,0,22,222,6,0,0,1,0,0,0
46,3,4726,1,0,8,405,1,0,0,1,0,0,0
25,2,1782,1,0,19,549,1,0,0,1,0,0,1
28,2,3430,1,0,6,72,6,0,0,0,1,0,1
40,1,332,1,0,12,339,2,2,0,1,0,0,0
31,2,554,1,0,5,94,1,0,0,0,1,0,0
39,2,0,1,0,24,21,21,0,0,1,0,0,0
36,2,542,1,0,18,604,6,0,0,1,0,0,1
37,2,393,1,1,13,95,1,2,0,1,0,0,0
48,1,134,1,0,28,315,2,0,0,1,0,0,1
34,3,178,1,0,18,85,1,0,0,1,0,0,0
24,1,0,0,0,5,25,26,0,0,0,1,0,1
33,3,23,0,0,20,216,3,0,0,0,1,0,0
54,2,0,0,0,16,986,1,2,0,1,0,1,0
56,1,202,1,0,9,178,2,0,0,1,0,0,1
41,3,647,1,0,16,270,1,0,0,0,0,0,1
46,1,143,1,0,7,279,1,0,0,1,0,0,1
27,2,1928,0,1,15,513,5,0,0,0,1,0,0
32,2,1630,1,0,30,122,1,0,0,0,1,0,0
40,2,102,0,0,6,168,1,0,0,1,0,0,0
38,1,0,0,0,12,49,2,0,0,0,0,0,1
36,2,1790,1,0,16,386,2,0,0,1,0,0,0
33,3,0,0,0,27,277,1,0,0,0,1,0,1
31,3,1675,0,0,2,114,2,2,0,0,1,0,0
34,2,-745,1,1,11,131,2,0,0,1,0,0,0
34,2,-56,1,0,19,248,3,0,0,1,0,0,1
45,2,0,0,0,14,113,2,0,0,1,0,0,0
52,1,2396,1,0,15,48,7,0,0,1,0,0,0
37,3,223,1,0,28,25,1,0,0,0,1,0,1
30,1,5956,1,1,20,405,1,2,0,1,0,0,0
35,3,122,0,0,20,49,5,2,0,0,1,0,0
31,2,4888,1,0,5,475,4,2,0,0,1,1,0
47,1,183,0,0,13,144,1,0,0,1,0,0,0
32,3,0,1,1,18,95,1,0,0,1,0,0,0
32,2,-262,1,0,28,85,24,0,0,0,0,1,0
39,2,169,1,0,9,38,1,0,0,0,1,0,1
31,2,3364,1,0,20,290,1,0,0,1,0,0,0
31,3,15,0,0,2,389,1,0,0,1,0,0,1
44,3,126,1,0,13,92,1,0,0,1,0,0,1
40,3,1953,1,0,6,112,5,0,0,1,0,0,1
77,1,1385,0,0,8,160,4,0,0,1,0,1,0
34,2,261,1,0,3,88,5,2,0,1,0,0,0
48,2,178,1,0,17,320,4,0,0,1,0,0,1
31,2,1819,1,0,15,226,2,0,0,0,1,0,1
31,3,0,0,0,19,155,4,0,0,0,1,0,0
32,2,6337,1,0,19,126,2,0,0,0,1,0,0
42,2,214,1,0,28,21,24,0,0,1,0,0,1
35,3,0,0,0,25,81,6,0,0,0,1,0,0
57,1,1153,1,1,9,238,6,0,0,1,0,0,1
56,2,415,0,0,22,158,2,0,0,1,0,0,0
34,3,101,0,0,8,472,2,0,0,1,0,0,0
52,2,1490,0,1,17,420,4,0,0,1,0,0,1
31,2,779,1,1,3,219,2,0,0,0,1,0,0
42,2,2036,1,0,19,259,2,0,0,0,1,0,0
46,1,333,1,0,31,284,4,0,0,1,0,0,0
32,2,963,0,0,28,15,13,0,0,1,0,0,0
47,2,4709,0,0,22,78,4,0,0,1,0,0,0
46,2,1074,1,0,14,277,2,0,0,0,0,0,0
41,2,90,1,0,15,77,2,2,0,0,1,0,0
42,2,243,1,0,14,46,5,0,0,0,1,0,1
31,3,414,0,0,14,169,5,0,0,1,0,0,0
47,3,0,0,0,29,137,1,0,0,0,1,0,0
60,3,2196,0,0,15,318,3,0,0,1,0,0,0
35,3,1416,1,0,6,100,1,1,0,0,1,0,0
