person_age,person_gender,person_education,person_income,loan_amnt,loan_int_rate,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_MORTGAGE,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
24.0,0,4,44086.0,6000.0,14.98,691,0,0,0,0,0,0,0,1,0,0
31.0,1,2,73063.0,4000.0,8.95,658,1,0,0,0,0,0,1,0,0,0
38.0,1,1,104895.0,5000.0,15.0,555,1,0,1,0,0,0,0,0,1,0
24.0,1,4,60808.0,9000.0,11.24,657,1,0,1,0,0,0,0,0,1,0
30.0,0,3,43305.0,5600.0,11.24,656,1,0,0,0,0,0,0,0,1,0
27.0,0,2,49037.0,15000.0,9.32,572,1,0,0,1,0,0,1,0,0,0
33.0,1,3,60920.0,3600.0,13.23,615,1,0,0,0,0,1,0,0,0,0
24.0,0,2,49021.0,3000.0,13.7,682,1,0,0,0,0,0,0,0,1,0
28.0,0,3,51584.0,2000.0,10.79,648,1,0,0,0,1,0,0,0,0,0
28.0,0,1,144829.0,5000.0,13.75,674,1,0,1,0,0,0,0,1,0,0
24.0,1,4,84732.0,25000.0,10.11,634,1,0,1,0,0,0,0,0,1,0
26.0,1,2,145045.0,25000.0,9.83,674,0,0,0,0,0,1,0,0,0,0
24.0,1,4,61181.0,9424.0,10.11,676,1,0,0,0,0,0,1,0,0,0
22.0,1,2,36856.0,13633.0,13.46,583,1,0,1,0,0,1,0,0,0,0
26.0,1,2,132827.0,25000.0,11.82,612,1,0,1,0,0,0,0,0,1,0
38.0,1,3,82545.0,7000.0,11.51,707,0,0,0,0,0,1,0,0,0,0
23.0,0,4,42999.0,3000.0,11.51,673,0,0,0,0,1,0,0,0,0,0
23.0,1,2,44305.0,5500.0,10.86,669,1,0,1,0,0,0,0,0,0,1
27.0,1,2,41665.0,12000.0,6.13,537,1,0,1,0,0,0,0,0,0,1
35.0,0,1,157123.0,6657.0,17.37,659,1,0,1,0,0,0,1,0,0,0
25.0,0,3,63650.0,8000.0,8.39,687,1,0,0,0,0,0,0,1,0,0
37.0,0,4,52515.0,2500.0,12.09,629,1,0,1,0,0,0,0,0,1,0
24.0,1,1,104106.0,21000.0,9.48,556,1,0,1,0,0,1,0,0,0,0
38.0,1,3,141274.0,10160.0,10.15,695,1,0,0,0,0,0,1,0,0,0
30.0,0,3,132951.0,16000.0,10.7,649,0,0,1,0,0,1,0,0,0,0
25.0,0,2,84308.0,7000.0,11.09,596,1,0,1,0,0,0,0,1,0,0
23.0,1,3,113045.0,20874.0,9.85,645,1,0,1,0,0,0,0,0,0,1
41.0,0,2,135525.0,25000.0,10.48,696,1,0,1,0,0,0,0,0,1,0
23.0,0,3,72791.0,15000.0,11.76,651,1,0,0,0,0,1,0,0,0,0
24.0,0,1,86071.0,10000.0,10.57,681,1,0,0,0,0,1,0,0,0,0
28.0,0,1,60829.0,11429.0,12.5,617,1,0,1,0,0,1,0,0,0,0
26.0,1,3,88638.0,12000.0,7.95,598,0,0,1,0,0,1,0,0,0,0
21.0,1,1,31806.0,6000.0,7.49,670,0,0,0,0,1,0,0,0,0,0
23.0,1,1,90681.0,2000.0,12.23,673,1,0,0,0,0,0,0,0,0,1
23.0,1,4,34143.0,6202.0,10.8,550,1,0,0,0,0,0,1,0,0,0
24.0,1,4,51189.0,13879.0,9.95,552,1,0,1,0,0,0,0,0,0,1
32.0,1,4,75356.0,20000.0,11.27,710,0,0,1,0,0,0,0,1,0,0
25.0,1,1,55313.0,4027.0,6.2,503,1,0,1,0,0,0,0,0,1,0
27.0,1,4,151134.0,29665.0,10.99,602,1,0,1,0,0,0,0,1,0,0
37.0,1,2,68620.0,15879.0,8.5,595,1,0,1,0,0,0,0,0,0,1
23.0,1,1,87678.0,12000.0,8.64,622,1,0,1,0,0,0,0,0,1,0
29.0,1,4,63625.0,2066.0,12.62,657,1,0,1,0,0,0,0,0,0,1
28.0,0,3,103229.0,35000.0,10.03,650,0,0,1,0,0,0,0,0,1,0
27.0,1,4,35305.0,12854.0,7.95,664,1,0,0,1,0,0,0,0,0,1
30.0,1,1,49492.0,9000.0,14.54,620,0,0,0,0,0,0,0,1,0,0
24.0,0,3,102768.0,21437.0,13.07,698,1,0,0,0,1,0,0,0,0,0
24.0,1,2,85192.0,12000.0,11.06,527,1,0,1,0,0,0,0,1,0,0
34.0,1,3,32152.0,3000.0,8.69,675,1,0,0,0,0,0,0,1,0,0
28.0,1,4,48047.0,5174.0,11.11,583,1,0,0,0,0,0,0,1,0,0
30.0,1,1,94141.0,8000.0,10.8,617,1,0,1,0,1,0,0,0,0,0
29.0,0,4,173772.0,5193.0,17.4,578,1,0,1,0,1,0,0,0,0,0
28.0,0,3,23713.0,1389.0,16.37,618,1,0,0,0,0,0,0,0,0,1
25.0,0,2,87429.0,18000.0,17.59,648,1,0,1,0,0,0,1,0,0,0
25.0,0,3,142449.0,4997.0,5.48,674,1,0,1,0,0,0,0,0,1,0
28.0,1,1,45626.0,6483.0,11.01,563,1,0,0,0,0,0,0,1,0,0
26.0,1,3,61165.0,10000.0,8.23,667,1,0,1,0,0,1,0,0,0,0
25.0,0,4,43326.0,7200.0,10.29,679,1,0,0,0,0,0,0,1,0,0
23.0,0,4,40989.0,10000.0,11.54,636,0,0,0,0,0,0,0,1,0,0
31.0,1,2,138554.0,16873.0,7.22,561,1,0,0,0,0,1,0,0,0,0
26.0,1,3,53638.0,3117.0,9.83,676,1,0,0,0,0,0,0,1,0,0
26.0,1,2,55315.0,7773.0,10.29,522,1,0,0,0,0,0,0,0,1,0
29.0,0,2,40633.0,6000.0,15.14,683,0,0,0,0,0,0,0,0,1,0
34.0,0,3,60864.0,12000.0,11.45,601,0,0,0,0,0,0,0,0,0,1
34.0,0,2,63439.0,9000.0,11.18,538,1,0,0,0,0,0,0,0,0,1
23.0,0,3,115052.0,4348.0,7.9,606,0,0,1,0,0,0,0,1,0,0
25.0,1,1,41115.0,1865.0,8.64,548,1,0,0,0,0,1,0,0,0,0
31.0,0,2,51397.0,10000.0,15.77,608,1,0,0,0,0,1,0,0,0,0
25.0,1,3,84745.0,10000.0,11.55,625,1,0,0,0,0,1,0,0,0,0
27.0,0,3,43412.0,9837.0,7.73,675,1,0,0,0,0,0,0,0,0,1
33.0,1,1,135905.0,6092.0,6.47,615,1,0,0,0,1,0,0,0,0,0
46.0,0,1,128402.0,11500.0,10.78,480,1,0,1,0,0,1,0,0,0,0
32.0,0,2,70364.0,15000.0,11.23,588,1,0,1,0,0,0,0,1,0,0
25.0,1,2,39927.0,7175.0,9.14,600,1,0,0,0,0,0,0,1,0,0
32.0,0,3,31223.0,3504.0,13.34,674,0,0,0,0,0,0,0,0,1,0
38.0,1,1,132621.0,3021.0,8.39,711,0,0,0,0,0,1,0,0,0,0
27.0,0,3,84928.0,15000.0,11.89,669,0,0,0,0,0,0,0,0,1,0
32.0,1,5,75353.0,14296.0,13.27,707,0,0,0,0,0,0,0,0,0,1
28.0,1,3,72681.0,4500.0,14.21,704,1,0,0,0,0,1,0,0,0,0
26.0,0,1,65384.0,10000.0,9.84,666,1,0,1,0,0,1,0,0,0,0
26.0,0,1,47817.0,10000.0,11.13,623,1,0,0,0,0,0,0,0,0,1
25.0,1,4,144889.0,12000.0,7.35,614,1,0,0,0,0,0,0,0,1,0
30.0,1,4,181052.0,13813.0,6.91,694,1,0,1,0,0,0,0,1,0,0
31.0,1,1,124537.0,35000.0,9.05,633,0,0,1,0,1,0,0,0,0,0
27.0,0,3,56651.0,11943.0,11.74,554,1,0,1,0,0,1,0,0,0,0
30.0,0,1,72859.0,1500.0,12.9,660,1,0,1,0,0,0,0,1,0,0
30.0,1,2,150763.0,3323.0,9.49,592,1,0,0,0,0,1,0,0,0,0
29.0,1,2,75409.0,7000.0,13.69,645,0,0,0,0,0,0,0,0,0,1
36.0,0,2,93434.0,5982.0,6.8,686,1,0,1,0,0,0,0,0,0,1
27.0,0,1,69572.0,4095.0,10.44,599,0,0,0,0,0,0,0,0,0,1
25.0,0,3,76296.0,12000.0,7.16,702,0,0,0,0,0,0,0,0,0,1
34.0,0,3,168781.0,24000.0,10.16,608,1,0,1,0,0,0,0,0,0,1
29.0,1,3,48564.0,5000.0,11.12,614,1,0,0,0,0,0,0,1,0,0
40.0,1,2,27048.0,4000.0,7.76,601,1,0,0,1,0,0,0,0,1,0
38.0,1,4,217126.0,18000.0,11.28,711,0,0,1,0,0,1,0,0,0,0
39.0,1,2,110350.0,4181.0,10.21,677,0,0,1,0,0,0,0,1,0,0
28.0,0,4,143285.0,4913.0,11.07,688,1,0,1,0,0,0,0,0,1,0
26.0,1,3,63376.0,4000.0,10.45,683,1,0,0,0,0,0,0,1,0,0
27.0,1,1,159011.0,10141.0,9.53,580,1,0,1,0,0,0,0,1,0,0
27.0,0,1,191938.0,15000.0,11.61,490,1,0,1,0,0,0,0,0,1,0
29.0,1,2,37336.0,2774.0,12.17,697,1,0,0,0,0,0,0,1,0,0
24.0,0,3,63425.0,3000.0,7.05,634,0,0,0,0,1,0,0,0,0,0
31.0,0,2,94379.0,18000.0,10.76,676,0,0,1,0,0,1,0,0,0,0
24.0,0,1,96941.0,5000.0,6.12,643,0,0,1,0,0,0,0,0,1,0
22.0,1,1,79106.0,7000.0,11.06,544,0,0,0,0,0,0,0,0,0,1
25.0,0,1,111665.0,24181.0,9.96,574,1,0,1,0,0,1,0,0,0,0
29.0,0,4,75512.0,5000.0,10.31,648,1,0,0,0,1,0,0,0,0,0
25.0,1,2,72849.0,5000.0,8.02,585,1,0,1,0,0,0,0,1,0,0
34.0,0,1,30621.0,2875.0,8.61,657,1,0,0,0,0,0,0,0,0,1
24.0,1,4,46146.0,8000.0,9.54,627,0,0,0,0,0,0,0,1,0,0
23.0,1,4,72756.0,2000.0,9.93,573,1,0,1,0,0,1,0,0,0,0
41.0,0,1,114932.0,5000.0,11.4,687,1,0,1,0,0,0,0,1,0,0
25.0,1,1,76648.0,20000.0,9.08,620,1,0,1,0,0,1,0,0,0,0
29.0,1,4,58386.0,4200.0,11.56,731,0,0,0,0,0,0,0,1,0,0
31.0,1,3,98364.0,5217.0,10.89,674,0,0,1,0,0,0,0,1,0,0
27.0,1,2,38749.0,4000.0,10.64,656,0,0,0,0,1,0,0,0,0,0
37.0,1,2,63378.0,6470.0,10.05,712,0,0,1,0,0,0,0,0,1,0
23.0,1,1,42858.0,2100.0,5.42,640,1,0,0,0,0,0,0,0,0,1
30.0,0,1,73206.0,8000.0,7.64,720,0,0,1,0,0,0,0,0,1,0
26.0,0,3,56458.0,3565.0,8.98,631,1,0,0,0,0,1,0,0,0,0
25.0,1,2,89841.0,12000.0,8.06,642,0,0,0,0,0,0,0,0,0,1
22.0,0,3,66961.0,12000.0,10.22,593,1,0,0,0,0,0,0,0,0,1
25.0,0,2,78887.0,10043.0,10.14,671,1,0,1,0,0,0,0,1,0,0
26.0,1,3,70845.0,4000.0,8.62,602,0,0,1,0,0,1,0,0,0,0
27.0,1,3,88779.0,15000.0,10.51,643,0,0,1,0,0,0,0,0,0,1
33.0,0,3,65860.0,10000.0,8.83,660,1,0,0,0,0,0,0,1,0,0
26.0,0,3,25853.0,6000.0,14.99,651,1,0,0,1,0,1,0,0,0,0
28.0,0,3,47596.0,7098.0,12.22,623,1,0,1,0,0,0,0,1,0,0
44.0,0,4,140323.0,12562.0,10.07,651,0,0,1,0,0,0,0,0,1,0
30.0,1,2,82447.0,10896.0,9.38,654,1,0,1,0,0,0,0,0,0,1
22.0,0,1,79433.0,12500.0,6.3,600,1,0,0,0,0,1,0,0,0,0
24.0,0,1,181065.0,24000.0,10.64,668,1,0,0,1,1,0,0,0,0,0
25.0,0,2,114711.0,2508.0,7.05,619,1,0,0,0,0,0,0,1,0,0
33.0,1,3,53248.0,15000.0,12.53,720,1,0,1,0,0,0,0,0,1,0
28.0,0,2,115750.0,16000.0,12.01,647,0,0,1,0,0,0,0,0,0,1
27.0,0,2,46512.0,1500.0,12.03,623,1,0,0,0,0,0,0,1,0,0
24.0,0,3,34092.0,10000.0,10.86,646,1,0,1,0,0,0,0,1,0,0
24.0,1,1,72409.0,10000.0,6.15,601,1,0,0,0,0,0,1,0,0,0
31.0,1,2,44186.0,6000.0,8.57,606,1,0,1,0,0,0,0,0,1,0
29.0,1,2,36914.0,5000.0,12.53,647,0,0,0,0,0,1,0,0,0,0
23.0,1,2,50130.0,7000.0,8.75,582,1,0,0,0,1,0,0,0,0,0
24.0,1,1,86850.0,5000.0,11.25,592,0,0,1,0,0,0,0,0,1,0
35.0,0,3,187978.0,25000.0,10.99,679,0,0,1,0,0,0,0,1,0,0
23.0,1,2,64282.0,13863.0,12.54,629,1,0,0,0,0,0,0,0,0,1
24.0,1,1,100533.0,5000.0,16.35,530,1,0,1,0,0,0,0,0,1,0
29.0,0,3,109424.0,5000.0,7.69,569,1,0,1,0,0,0,0,0,0,1
23.0,1,2,91117.0,8000.0,7.65,619,1,0,0,1,0,0,0,1,0,0
31.0,0,2,87276.0,5785.0,8.17,591,0,0,1,0,0,1,0,0,0,0
26.0,0,3,66323.0,4500.0,9.87,664,1,0,1,0,0,0,0,0,1,0
25.0,1,3,63667.0,9000.0,11.64,613,0,0,0,0,0,0,0,0,0,1
28.0,1,3,106738.0,10000.0,7.66,697,1,0,1,0,0,1,0,0,0,0
26.0,0,1,78684.0,8000.0,7.34,649,1,0,0,0,0,0,0,0,1,0
35.0,1,3,43454.0,10000.0,14.93,694,0,0,0,0,0,0,0,0,1,0
28.0,0,2,107648.0,10000.0,11.22,662,1,0,1,0,1,0,0,0,0,0
23.0,1,4,43286.0,6500.0,5.48,654,1,0,0,0,0,0,0,1,0,0
28.0,1,1,135285.0,15000.0,11.69,586,0,0,1,0,0,1,0,0,0,0
24.0,1,2,114503.0,18000.0,7.76,680,1,0,1,0,0,0,0,0,0,1
34.0,0,3,78965.0,6000.0,11.71,619,1,0,0,0,1,0,0,0,0,0
36.0,1,3,78332.0,5000.0,13.25,652,1,0,0,0,0,1,0,0,0,0
25.0,0,3,51528.0,8000.0,7.0,678,1,0,0,0,0,0,0,0,0,1
33.0,0,3,75568.0,3736.0,9.46,605,1,0,1,0,0,0,0,0,0,1
33.0,0,3,51163.0,12000.0,13.56,674,1,0,0,0,0,0,0,1,0,0
27.0,1,4,85316.0,6475.0,10.32,517,1,0,0,0,0,0,0,0,0,1
25.0,0,4,63231.0,14747.0,10.33,637,1,0,1,0,0,0,1,0,0,0
28.0,1,4,108748.0,20000.0,16.16,656,1,0,1,0,0,0,0,0,1,0
23.0,1,4,151143.0,10000.0,14.49,619,1,0,1,0,0,0,0,0,0,1
23.0,1,3,72157.0,7412.0,6.97,616,1,0,1,0,0,0,0,0,1,0
31.0,0,1,240810.0,25000.0,12.77,609,1,0,1,0,0,0,1,0,0,0
33.0,0,3,96875.0,12012.0,9.73,507,1,0,1,0,0,0,1,0,0,0
39.0,0,4,58769.0,14320.0,9.23,690,1,0,1,0,1,0,0,0,0,0
23.0,0,3,31172.0,4475.0,7.21,667,1,0,0,1,0,0,0,0,1,0
29.0,0,3,121098.0,12025.0,13.49,692,0,0,1,0,0,0,1,0,0,0
23.0,0,1,63517.0,4594.0,8.81,659,0,0,0,0,0,0,0,0,1,0
31.0,0,2,87414.0,6000.0,7.67,646,0,0,1,0,1,0,0,0,0,0
26.0,1,3,69788.0,9000.0,13.91,608,1,0,1,0,0,1,0,0,0,0
29.0,1,2,81261.0,2870.0,12.21,683,1,0,0,0,1,0,0,0,0,0
26.0,0,1,62867.0,4000.0,13.86,657,1,0,1,0,0,0,0,0,1,0
24.0,1,4,30662.0,6367.0,11.08,554,1,0,1,0,0,0,0,1,0,0
23.0,0,1,54700.0,9600.0,12.51,651,1,0,0,0,0,1,0,0,0,0
25.0,0,3,114641.0,9136.0,7.9,646,1,0,1,0,0,0,0,0,1,0
37.0,1,4,152010.0,6528.0,13.48,737,0,0,1,0,0,0,0,0,1,0
26.0,0,3,64696.0,8000.0,9.55,673,1,0,1,0,1,0,0,0,0,0
24.0,0,3,156764.0,15000.0,14.26,640,0,0,1,0,0,0,0,0,0,1
25.0,0,1,109219.0,1195.0,8.76,617,1,0,1,0,0,1,0,0,0,0
25.0,0,3,117390.0,6523.0,12.93,547,1,0,1,0,0,0,1,0,0,0
42.0,1,2,220815.0,20000.0,12.61,747,0,0,1,0,1,0,0,0,0,0
25.0,0,3,90941.0,6400.0,9.81,694,0,0,0,0,0,0,0,0,0,1
31.0,1,3,108582.0,18000.0,10.71,648,1,0,1,0,0,0,0,0,1,0
31.0,0,2,132802.0,10000.0,9.77,623,0,0,1,0,0,1,0,0,0,0
37.0,1,1,369347.0,14808.0,10.7,594,1,0,1,0,0,0,0,0,0,1
23.0,1,2,35023.0,8500.0,8.39,627,1,0,1,0,1,0,0,0,0,0
25.0,1,1,22616.0,1211.0,11.34,672,0,0,0,0,1,0,0,0,0,0
28.0,1,3,77552.0,10000.0,11.72,646,1,0,0,0,0,0,1,0,0,0
23.0,0,4,97049.0,10000.0,7.66,711,0,0,1,0,0,0,0,0,1,0
29.0,1,2,43032.0,7000.0,11.09,639,1,0,0,0,0,0,0,0,0,1
23.0,1,3,126877.0,15000.0,15.17,605,1,0,1,0,1,0,0,0,0,0
24.0,0,3,69566.0,9197.0,6.42,653,0,0,0,0,0,0,0,0,1,0
31.0,1,3,73011.0,5000.0,8.33,619,0,0,0,0,0,0,0,1,0,0
29.0,1,4,49308.0,1925.0,7.05,678,1,0,0,0,1,0,0,0,0,0
39.0,0,1,36892.0,8938.0,8.78,622,0,0,0,0,0,0,0,1,0,0
25.0,0,1,166034.0,5000.0,11.04,657,0,0,1,0,0,1,0,0,0,0
26.0,1,4,102875.0,2500.0,9.39,574,0,0,1,0,0,1,0,0,0,0
24.0,1,2,38247.0,6000.0,9.18,633,0,0,0,0,0,0,0,1,0,0
23.0,0,2,66956.0,1469.0,12.11,641,1,0,1,0,0,1,0,0,0,0
25.0,1,3,84674.0,5600.0,8.57,611,1,0,0,0,0,0,0,1,0,0
24.0,1,1,84767.0,10000.0,7.37,513,1,0,0,0,0,0,0,1,0,0
26.0,0,3,169097.0,18000.0,12.9,640,1,0,1,0,0,1,0,0,0,0
29.0,0,3,117217.0,3785.0,7.19,648,0,0,1,0,0,0,0,0,1,0
28.0,0,2,180907.0,6000.0,9.87,674,1,0,1,0,0,0,0,0,1,0
39.0,0,1,180875.0,12000.0,11.08,679,1,0,1,0,0,0,1,0,0,0
28.0,0,3,53581.0,10934.0,11.77,582,0,0,1,0,1,0,0,0,0,0
28.0,0,4,136693.0,8000.0,7.07,618,1,0,1,0,0,1,0,0,0,0
29.0,1,2,99051.0,18000.0,10.87,575,1,0,0,0,0,1,0,0,0,0
23.0,1,1,37010.0,8000.0,12.37,659,0,0,0,0,0,1,0,0,0,0
24.0,1,1,62912.0,18000.0,8.14,557,1,0,1,0,1,0,0,0,0,0
31.0,1,2,82590.0,5000.0,14.49,681,1,0,0,0,0,1,0,0,0,0
24.0,1,4,48997.0,4500.0,12.46,643,0,0,0,0,0,1,0,0,0,0
26.0,0,3,51334.0,10000.0,6.57,653,1,0,0,0,0,1,0,0,0,0
25.0,1,3,84707.0,12000.0,10.56,577,1,0,0,0,0,0,0,1,0,0
27.0,1,1,112130.0,10000.0,12.56,648,0,0,0,1,0,1,0,0,0,0
24.0,0,3,48545.0,10000.0,11.01,617,1,0,0,0,0,0,0,1,0,0
23.0,0,2,51475.0,6004.0,10.81,681,1,0,0,0,0,0,0,0,0,1
39.0,0,1,120961.0,4800.0,12.92,599,1,0,1,0,0,0,0,0,1,0
29.0,1,1,87762.0,7000.0,8.51,628,1,0,1,0,0,0,0,1,0,0
27.0,1,5,181024.0,10000.0,8.59,676,0,0,1,0,0,0,0,0,0,1
30.0,0,3,65786.0,10000.0,7.36,652,1,0,1,0,0,0,1,0,0,0
30.0,1,3,109839.0,9500.0,10.45,572,1,0,1,0,0,0,0,1,0,0
38.0,1,2,151977.0,2400.0,11.01,683,1,0,1,0,0,1,0,0,0,0
22.0,1,2,97253.0,14387.0,10.9,710,0,0,0,0,0,0,0,0,0,1
30.0,0,1,124134.0,25000.0,12.19,588,1,0,1,0,0,0,0,0,1,0
24.0,1,1,88455.0,16000.0,7.86,649,1,0,1,0,0,0,0,1,0,0
25.0,1,3,102051.0,21033.0,10.54,658,0,0,0,0,1,0,0,0,0,0
23.0,1,3,100901.0,12000.0,11.7,624,0,0,0,0,1,0,0,0,0,0
25.0,0,3,84411.0,1483.0,7.7,694,0,0,0,0,1,0,0,0,0,0
31.0,1,1,55412.0,4000.0,11.98,661,0,0,0,0,0,0,0,1,0,0
38.0,0,1,45276.0,6000.0,14.25,687,0,0,0,0,0,0,0,1,0,0
28.0,1,3,54909.0,2788.0,11.01,593,1,0,0,0,0,0,0,0,1,0
37.0,0,4,87052.0,6000.0,11.14,558,0,0,0,0,1,0,0,0,0,0
30.0,0,2,262288.0,14436.0,9.02,606,1,0,1,0,1,0,0,0,0,0
25.0,1,1,102944.0,5750.0,7.29,632,1,0,0,0,0,0,0,0,0,1
27.0,1,4,87072.0,16000.0,10.59,647,1,0,1,0,0,0,0,0,0,1
27.0,1,1,43116.0,5500.0,7.98,673,0,0,0,0,0,0,0,0,1,0
23.0,1,2,52931.0,9605.0,6.88,597,0,0,1,0,1,0,0,0,0,0
28.0,0,4,83240.0,10016.0,10.89,610,1,0,0,0,0,0,0,0,0,1
24.0,1,4,83129.0,3000.0,5.51,722,0,0,0,0,0,0,0,1,0,0
26.0,1,2,66934.0,13000.0,13.87,641,1,0,0,0,0,0,1,0,0,0
34.0,0,3,193296.0,25000.0,13.49,636,1,0,1,0,0,0,1,0,0,0
28.0,0,3,54889.0,7500.0,8.06,647,1,0,1,0,0,0,0,0,0,1
26.0,1,3,43115.0,7000.0,9.14,642,1,0,0,0,0,0,0,0,1,0
23.0,0,1,44367.0,11724.0,12.77,623,1,0,1,0,0,0,0,1,0,0
24.0,0,3,90295.0,12000.0,5.7,642,0,0,1,0,0,0,1,0,0,0
25.0,1,4,87268.0,11200.0,9.54,659,1,0,1,0,0,0,0,1,0,0
25.0,1,4,57340.0,11000.0,11.0,683,1,0,0,0,0,0,0,0,0,1
43.0,0,1,67140.0,11750.0,10.99,676,1,0,1,0,1,0,0,0,0,0
23.0,0,2,91004.0,3000.0,9.65,630,1,0,0,0,0,0,1,0,0,0
26.0,1,3,38663.0,8383.0,7.51,698,1,0,0,0,0,0,0,0,1,0
23.0,1,1,96670.0,16000.0,12.82,645,0,0,0,0,0,1,0,0,0,0
25.0,1,3,135544.0,3435.0,6.46,682,0,0,1,0,0,1,0,0,0,0
27.0,0,1,152160.0,7530.0,13.73,678,0,0,0,0,0,0,0,1,0,0
26.0,1,1,88292.0,10000.0,7.69,596,1,0,0,0,0,0,0,1,0,0
30.0,1,3,241566.0,15000.0,10.69,650,0,0,1,0,0,0,0,0,1,0
27.0,0,2,126946.0,10000.0,7.32,697,1,0,1,0,0,0,0,0,0,1
25.0,0,4,57554.0,8500.0,10.56,688,1,0,0,0,0,0,0,0,0,1
22.0,0,1,65892.0,7000.0,12.24,564,1,0,1,0,0,0,0,1,0,0
40.0,1,2,48942.0,10000.0,6.51,659,1,0,1,0,0,0,0,1,0,0
27.0,0,1,274383.0,6079.0,7.19,660,0,0,1,0,0,0,0,0,0,1
35.0,1,2,76655.0,15000.0,10.99,601,1,0,1,0,0,0,0,1,0,0
29.0,0,3,61092.0,4000.0,12.32,701,1,0,1,0,1,0,0,0,0,0
32.0,0,2,31294.0,10692.0,13.64,601,1,0,0,1,0,0,0,0,1,0
23.0,1,3,49255.0,5000.0,5.44,680,1,0,1,0,0,0,0,1,0,0
37.0,1,1,165444.0,5263.0,10.01,679,1,0,1,0,0,0,0,0,0,1
27.0,1,3,84830.0,11230.0,11.71,501,1,0,0,0,0,1,0,0,0,0
39.0,1,1,49167.0,6000.0,14.54,658,0,0,0,0,0,0,0,0,1,0
25.0,1,3,60777.0,13000.0,12.19,679,1,0,0,0,0,0,1,0,0,0
39.0,0,1,20986.0,1000.0,9.14,643,1,0,0,0,0,1,0,0,0,0
33.0,1,2,132854.0,9000.0,11.6,698,0,0,1,0,0,1,0,0,0,0
23.0,1,1,49179.0,10000.0,13.12,629,0,0,0,0,0,1,0,0,0,0
23.0,1,3,29568.0,2100.0,12.42,522,1,0,0,0,0,0,0,0,1,0
26.0,0,1,49366.0,4500.0,10.17,604,1,0,0,0,0,1,0,0,0,0
29.0,1,3,101580.0,20000.0,11.83,585,1,0,1,0,0,0,1,0,0,0
28.0,0,3,29935.0,1240.0,7.55,572,1,0,1,0,0,0,0,0,0,1
34.0,0,4,48947.0,6000.0,11.87,712,0,0,0,0,1,0,0,0,0,0
24.0,0,4,65471.0,5000.0,14.3,639,1,0,1,0,0,1,0,0,0,0
25.0,0,4,93712.0,16000.0,14.64,580,1,0,1,0,0,1,0,0,0,0
48.0,1,1,65847.0,8000.0,12.75,716,1,0,1,0,0,0,1,0,0,0
25.0,0,2,56347.0,4000.0,9.13,593,1,0,1,0,0,0,0,0,1,0
25.0,0,4,60914.0,21939.0,10.93,637,1,0,1,0,0,0,1,0,0,0
26.0,0,1,87355.0,16000.0,10.77,673,1,0,0,1,0,0,0,0,0,1
27.0,0,1,59750.0,4000.0,10.58,644,0,0,0,0,0,0,0,0,0,1
24.0,0,1,49194.0,5000.0,8.04,598,0,0,1,0,0,0,0,1,0,0
30.0,1,3,144932.0,15000.0,7.92,671,1,0,1,0,0,0,0,0,1,0
29.0,0,3,44315.0,8000.0,12.34,618,0,0,0,0,0,0,0,0,0,1
25.0,1,3,106468.0,10000.0,10.5,662,0,0,1,0,0,1,0,0,0,0
26.0,1,1,60856.0,5423.0,8.5,631,1,0,0,0,1,0,0,0,0,0
26.0,1,3,73038.0,3000.0,10.01,599,1,0,0,0,1,0,0,0,0,0
25.0,1,4,192659.0,17476.0,8.62,532,1,0,1,0,0,0,1,0,0,0
28.0,1,2,31197.0,1000.0,7.71,656,0,0,0,0,0,1,0,0,0,0
25.0,0,3,49185.0,3500.0,9.32,722,1,0,1,0,0,1,0,0,0,0
22.0,0,1,62740.0,10000.0,9.75,569,0,0,0,0,0,0,0,0,1,0
29.0,0,2,120966.0,4800.0,5.83,670,1,0,1,0,0,0,0,0,1,0
29.0,0,1,49219.0,2789.0,10.74,653,0,0,0,0,1,0,0,0,0,0
29.0,0,1,121138.0,8000.0,13.6,689,1,0,1,0,0,1,0,0,0,0
23.0,1,2,31516.0,4000.0,12.65,576,1,0,0,0,0,0,0,0,0,1
47.0,1,1,214500.0,9000.0,11.18,521,1,0,1,0,1,0,0,0,0,0
26.0,1,4,44486.0,7000.0,13.4,698,1,0,0,0,0,1,0,0,0,0
31.0,0,1,31903.0,13672.0,12.66,637,1,0,0,1,0,0,0,0,0,1
37.0,1,2,97127.0,6000.0,11.27,660,1,0,1,0,0,0,0,0,0,1
29.0,0,3,66700.0,3561.0,8.05,634,1,0,0,0,0,0,0,0,0,1
24.0,1,1,68183.0,2000.0,9.74,626,1,0,0,1,0,0,0,1,0,0
22.0,1,3,58562.0,1789.0,13.39,620,0,0,0,0,0,0,0,0,1,0
25.0,1,3,52166.0,7128.0,12.04,699,0,0,0,0,0,1,0,0,0,0
46.0,1,2,1741243.0,12011.0,10.42,655,1,0,1,0,0,0,0,0,0,1
25.0,1,2,185821.0,18000.0,7.05,668,0,0,0,0,0,0,0,1,0,0
23.0,0,1,70795.0,3000.0,11.38,663,0,0,1,0,0,1,0,0,0,0
25.0,0,2,102775.0,4000.0,6.81,663,1,0,1,0,0,1,0,0,0,0
